ANZEGEM|MENEN|33886|1669
ANZEGEM|MERCHTEM|80853|3717
ANZEGEM|MERELBEKE|33881|1798
ANZEGEM|MERKSPLAS|133519|5343
ANZEGEM|MESEN|50506|2342
ANZEGEM|MEULEBEKE|21895|1752
ANZEGEM|MIDDELKERKE|99754|3766
ANZEGEM|MOERBEKE|62688|3088
ANZEGEM|MOL|143945|6007
ANZEGEM|MOORSLEDE|41735|2063
ANZEGEM|MORTSEL|93727|4202
ANZEGEM|NAZARETH|23278|1271
ANZEGEM|NEERPELT|182200|6910
ANZEGEM|NEVELE|29914|1986
ANZEGEM|NIEL|98800|4067
ANZEGEM|NIEUWERKERKEN|160612|6189
ANZEGEM|NIEUWPOORT|104437|3786
ANZEGEM|NIJLEN|112507|4455
ANZEGEM|NINOVE|45232|2965
ANZEGEM|OLEN|123240|4656
ANZEGEM|OOSTENDE|87925|3162
ANZEGEM|OOSTERZELE|44547|1983
ANZEGEM|OOSTKAMP|70605|2789
ANZEGEM|OOSTROZEBEKE|16417|1279
ANZEGEM|OPGLABBEEK|181485|6545
ANZEGEM|OPWIJK|71279|3497
ANZEGEM|OUDENAARDE|10190|716
ANZEGEM|OUDENBURG|84004|3133
ANZEGEM|OUD-HEVERLEE|108766|4265
ANZEGEM|OUD-TURNHOUT|135723|5162
ANZEGEM|OVERIJSE|108357|4186
ANZEGEM|OVERPELT|166609|7030
ANZEGEM|PEER|181288|6792
ANZEGEM|PEPINGEN|75730|3535
ANZEGEM|PITTEM|28258|2026
ANZEGEM|POPERINGE|63419|2829
ANZEGEM|PUTTE|118147|4637
ANZEGEM|PUURS|81499|3459
ANZEGEM|RANST|102105|4232
ANZEGEM|RAVELS|140955|5489
ANZEGEM|RETIE|141920|5261
ANZEGEM|RIEMST|192961|6790
ANZEGEM|RIJKEVORSEL|124546|5029
ANZEGEM|ROESELARE|45375|2033
ANZEGEM|RONSE|14943|1065
ANZEGEM|ROOSDAAL|71434|3140
ANZEGEM|ROTSELAAR|119280|4538
ANZEGEM|RUISELEDE|30800|2189
ANZEGEM|RUMST|102382|3881
ANZEGEM|SCHELLE|97327|3993
ANZEGEM|SCHERPENHEUVEL-ZICHEM|137207|5174
ANZEGEM|SCHILDE|104195|4291
ANZEGEM|SCHOTEN|99322|4134
ANZEGEM|SINT-AMANDS|75533|3832
ANZEGEM|SINT-GENESIUS-RODE|84986|4003
ANZEGEM|SINT-GILLIS-WAAS|78024|3386
ANZEGEM|SINT-KATELIJNE-WAVER|111787|4304
ANZEGEM|SINT-LAUREINS|55456|3531
ANZEGEM|SINT-LIEVENS-HOUTEM|48432|2222
ANZEGEM|SINT-MARTENS-LATEM|27785|1635
ANZEGEM|SINT-NIKLAAS|69113|2629
ANZEGEM|SINT-PIETERS-LEEUW|88378|3605
ANZEGEM|SINT-TRUIDEN|149653|6058
ANZEGEM|SPIERE-HELKIJN|18796|1479
ANZEGEM|STABROEK|106658|4113
ANZEGEM|STADEN|53868|2613
ANZEGEM|STEENOKKERZEEL|95974|3831
ANZEGEM|STEKENE|72204|3370
ANZEGEM|TEMSE|71631|2843
ANZEGEM|TERNAT|69657|2807
ANZEGEM|TERVUREN|101238|3818
ANZEGEM|TESSENDERLO|143953|5626
ANZEGEM|TIELT|24711|1933
ANZEGEM|TIELT-WINGE|136148|5025
ANZEGEM|TIENEN|130969|4924
ANZEGEM|TONGEREN|173276|6385
ANZEGEM|TORHOUT|61646|2534
ANZEGEM|TREMELO|125118|4917
ANZEGEM|TURNHOUT|131988|5022
ANZEGEM|VEURNE|80727|3826
ANZEGEM|VILVOORDE|87982|3487
ANZEGEM|VLETEREN|63705|2861
ANZEGEM|VOEREN|196090|7065
ANZEGEM|VORSELAAR|121843|4894
ANZEGEM|VOSSELAAR|129148|4885
ANZEGEM|WAARSCHOOT|53644|2574
ANZEGEM|WAASMUNSTER|63243|2552
ANZEGEM|WACHTEBEKE|57335|2732
ANZEGEM|WAREGEM|8477|854
ANZEGEM|WELLEN|175754|6545
ANZEGEM|WEMMEL|80979|3189
ANZEGEM|WERVIK|38569|1796
ANZEGEM|WESTERLO|131744|5344
ANZEGEM|WETTEREN|46057|2138
ANZEGEM|WEVELGEM|28399|1379
ANZEGEM|WEZEMBEEK-OPPEM|95829|3545
ANZEGEM|WICHELEN|54069|2824
ANZEGEM|WIELSBEKE|12954|978
ANZEGEM|WIJNEGEM|98778|3957
ANZEGEM|WILLEBROEK|86086|3797
ANZEGEM|WINGENE|33664|2403
ANZEGEM|WOMMELGEM|98831|3941
ANZEGEM|WORTEGEM-PETEGEM|5219|365
ANZEGEM|WUUSTWEZEL|122453|4663
ANZEGEM|ZANDHOVEN|108639|4202
ANZEGEM|ZAVENTEM|92301|3546
ANZEGEM|ZEDELGEM|66646|2726
ANZEGEM|ZELE|59191|2552
ANZEGEM|ZELZATE|61668|2878
ANZEGEM|ZEMST|101023|3916
ANZEGEM|ZINGEM|17209|1238
ANZEGEM|ZOERSEL|114919|4324
ANZEGEM|ZOMERGEM|56254|2557
ANZEGEM|ZONHOVEN|164590|5949
ANZEGEM|ZONNEBEKE|47263|1981
ANZEGEM|ZOTTEGEM|29277|1979
ANZEGEM|ZOUTLEEUW|143433|5503
ANZEGEM|ZUIENKERKE|82406|3267
ANZEGEM|ZULTE|14033|1130
ANZEGEM|ZUTENDAAL|182758|6505
ANZEGEM|ZWALM|22108|1697
ANZEGEM|ZWEVEGEM|19399|1051
ANZEGEM|ZWIJNDRECHT|83322|3218
ARDOOIE|0|0
ARDOOIE|ARENDONK|155791|6115
ARDOOIE|AS|191907|7018
ARDOOIE|ASSE|82666|3615
ARDOOIE|ASSENEDE|61621|3195
ARDOOIE|AVELGEM|44492|2179
ARDOOIE|BAARLE-HERTOG|160164|6662
ARDOOIE|BALEN|157840|6657
ARDOOIE|BEERNEM|36191|1591
ARDOOIE|BEERSE|139243|5484
ARDOOIE|BEERSEL|100244|4009
ARDOOIE|BEGIJNENDIJK|143630|5651
ARDOOIE|BEKKEVOORT|148488|5533
ARDOOIE|BERINGEN|162742|6268
ARDOOIE|BERLAAR|130044|5607
ARDOOIE|BERLARE|70799|3602
ARDOOIE|BERTEM|115666|4582
ARDOOIE|BEVER|94858|3382
ARDOOIE|BEVEREN|91010|3987
ARDOOIE|BIERBEEK|126215|5016
ARDOOIE|BILZEN|192046|7021
